009	BANCO INTERNACIONAL
1000000	 0000001145806,00	 0000000807832,00	 0000000000148,00	 0000000201868,00
1100000	 0000000065192,00	 0000000000000,00	 0000000000000,00	 0000000015169,00
1100100	 0000000003340,00	 0000000000000,00	 0000000000000,00	 0000000008575,00
1100200	 0000000060409,00	 0000000000000,00	 0000000000000,00	 0000000000032,00
1100300	 0000000001443,00	 0000000000000,00	 0000000000000,00	 0000000000350,00
1100400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000006212,00
1130000	 0000000072731,00	 0000000000000,00	 0000000000000,00	 0000000063260,00
1130100	 0000000004575,00	 0000000000000,00	 0000000000000,00	 0000000002946,00
1130200	 0000000068156,00	 0000000000000,00	 0000000000000,00	 0000000060314,00
1150000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1150100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1150200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1150300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1150400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1160000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1160100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1160200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1250000	 0000000065449,00	 0000000006324,00	 0000000000000,00	 0000000000000,00
1250100	 0000000065316,00	 0000000006324,00	 0000000000000,00	 0000000000000,00
1250200	 0000000000133,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270112	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270113	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270116	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270117	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270118	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270190	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270203	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270206	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270207	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270208	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270290	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1300000	 0000000610157,00	 0000000666494,00	 0000000000148,00	 0000000104505,00
1302000	 0000000633816,00	 0000000638019,00	 0000000000148,00	 0000000104425,00
1302100	 0000000544526,00	 0000000485042,00	 0000000000003,00	 0000000042951,00
1302101	 0000000544060,00	 0000000461808,00	 0000000000003,00	 0000000042951,00
1302102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302170	 0000000000000,00	 0000000003797,00	 0000000000000,00	 0000000000000,00
1302180	 0000000000000,00	 0000000003788,00	 0000000000000,00	 0000000000000,00
1302200	 0000000002515,00	 0000000000000,00	 0000000000000,00	 0000000060288,00
1302201	 0000000002515,00	 0000000000000,00	 0000000000000,00	 0000000030305,00
1302202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302241	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000029983,00
1302242	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302281	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302282	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302300	 0000000022105,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302500	 0000000024934,00	 0000000000000,00	 0000000000000,00	 0000000001109,00
1302600	 0000000000000,00	 0000000042333,00	 0000000000000,00	 0000000000000,00
1302601	 0000000000000,00	 0000000038806,00	 0000000000000,00	 0000000000000,00
1302602	 0000000000000,00	 0000000003506,00	 0000000000000,00	 0000000000000,00
1302604	 0000000000000,00	 0000000000021,00	 0000000000000,00	 0000000000000,00
1302800	 0000000035964,00	 0000000110399,00	 0000000000145,00	 0000000000000,00
1302900	 0000000003772,00	 0000000000245,00	 0000000000000,00	 0000000000077,00
1304000	 0000000000000,00	 0000000028262,00	 0000000000000,00	 0000000000000,00
1304100	 0000000000000,00	 0000000014884,00	 0000000000000,00	 0000000000000,00
1304101	 0000000000000,00	 0000000014884,00	 0000000000000,00	 0000000000000,00
1304102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304200	 0000000000000,00	 0000000010655,00	 0000000000000,00	 0000000000000,00
1304400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304500	 0000000000000,00	 0000000002723,00	 0000000000000,00	 0000000000000,00
1304600	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304800	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304900	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1305000	 0000000005863,00	 0000000000213,00	 0000000000000,00	 0000000000080,00
1305100	 0000000003783,00	 0000000000192,00	 0000000000000,00	 0000000000000,00
1305300	 0000000001104,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1305400	 0000000000865,00	 0000000000000,00	 0000000000000,00	 0000000000080,00
1305800	 0000000000028,00	 0000000000021,00	 0000000000000,00	 0000000000000,00
1305900	 0000000000083,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309000	-0000000029522,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309100	-0000000028538,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309200	-0000000000383,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309300	-0000000000601,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1350000	 0000000252511,00	 0000000134695,00	 0000000000000,00	 0000000003124,00
1350100	 0000000252369,00	 0000000000646,00	 0000000000000,00	 0000000000000,00
1350200	 0000000000142,00	 0000000134049,00	 0000000000000,00	 0000000003124,00
1350300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400000	 0000000000418,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400101	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
