037	BANCO SANTANDER-CHILE
8110000	 0000001803077,00	
8111000	 0000000000000,00	
8113000	 0000001034931,00	
8114000	 0000000473103,00	
8115000	 0000000295043,00	
8130000	 0000000210211,00	
8131000	 0000000000000,00	
8133000	 0000000064679,00	
8134000	 0000000011434,00	
8135000	 0000000134098,00	
8140000	 0000000045257,00	
8141000	 0000000000000,00	
8143000	 0000000015885,00	
8144000	 0000000009553,00	
8145000	 0000000019819,00	
8310000	 0000011344231,00	
8311000	 0000000124470,00	
8312000	 0000000075794,00	
8314000	 0000000220508,00	
8315000	 0000001897826,00	
8315100	 0000001232792,00	
8315200	 0000000665034,00	
8317000	 0000008654598,00	
8318000	 0000000371035,00	
8318100	 0000000016058,00	
8318900	 0000000354977,00	
8319000	 0000000000000,00	
8510000	 0000009971967,00	
8511000	 0000000029795,00	
8513000	 0000009942172,00	
8520000	 0000000651718,00	
8521000	 0000000000000,00	
8523000	 0000000651718,00	
8530000	 0000000436060,00	
8531000	 0000000000000,00	
8533000	 0000000436060,00	
8540000	 0000016976346,00	
8543000	 0000003581452,00	
8544000	 0000009048291,00	
8545000	 0000004346603,00	
8560000	 0000001194251,00	
8563000	 0000000426105,00	
8564000	 0000000473103,00	
8565000	 0000000295043,00	
8610000	 0000004331960,00	
8620000	 0000000116897,00	
8630000	 0000000012184,00	
8640000	 0000006871048,00	
8660000	 0000000012142,00	
