009	BANCO INTERNACIONAL
8110000	 0000000116504,00	
8111000	 0000000000000,00	
8113000	 0000000112380,00	
8114000	 0000000003374,00	
8115000	 0000000000750,00	
8130000	 0000000001874,00	
8131000	 0000000000000,00	
8133000	 0000000001468,00	
8134000	 0000000000134,00	
8135000	 0000000000272,00	
8140000	 0000000000826,00	
8141000	 0000000000000,00	
8143000	 0000000000677,00	
8144000	 0000000000050,00	
8145000	 0000000000099,00	
8310000	 0000000227826,00	
8311000	 0000000000811,00	
8312000	 0000000000000,00	
8314000	 0000000005612,00	
8315000	 0000000031775,00	
8315100	 0000000030300,00	
8315200	 0000000001475,00	
8317000	 0000000058929,00	
8318000	 0000000130699,00	
8318100	 0000000130699,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001099850,00	
8511000	 0000000000000,00	
8513000	 0000001099850,00	
8520000	 0000000094269,00	
8521000	 0000000000000,00	
8523000	 0000000094269,00	
8530000	 0000000092515,00	
8531000	 0000000000000,00	
8533000	 0000000092515,00	
8540000	 0000000070356,00	
8543000	 0000000041555,00	
8544000	 0000000023748,00	
8545000	 0000000005053,00	
8560000	 0000000005168,00	
8563000	 0000000001044,00	
8564000	 0000000003374,00	
8565000	 0000000000750,00	
8610000	 0000000083333,00	
8620000	 0000000005266,00	
8630000	 0000000000960,00	
8640000	 0000000138206,00	
8660000	 0000000000061,00	
