012	BANCO DEL ESTADO DE CHILE
8110000	 0000001771349,00	
8111000	 0000000000000,00	
8113000	 0000000497780,00	
8114000	 0000001069043,00	
8115000	 0000000204526,00	
8130000	 0000000120781,00	
8131000	 0000000000000,00	
8133000	 0000000048719,00	
8134000	 0000000006740,00	
8135000	 0000000065322,00	
8140000	 0000000034606,00	
8141000	 0000000000000,00	
8143000	 0000000012768,00	
8144000	 0000000009478,00	
8145000	 0000000012360,00	
8310000	 0000004920082,00	
8311000	 0000000695084,00	
8312000	 0000000113331,00	
8314000	 0000000075124,00	
8315000	 0000001402510,00	
8315100	 0000001194109,00	
8315200	 0000000208401,00	
8317000	 0000001543418,00	
8318000	 0000001090615,00	
8318100	 0000000645259,00	
8318900	 0000000445356,00	
8319000	 0000000000000,00	
8510000	 0000008685688,00	
8511000	 0000000587126,00	
8513000	 0000008098562,00	
8520000	 0000000474122,00	
8521000	 0000000000000,00	
8523000	 0000000474122,00	
8530000	 0000000141128,00	
8531000	 0000000000000,00	
8533000	 0000000141128,00	
8540000	 0000012789193,00	
8543000	 0000002904310,00	
8544000	 0000008160105,00	
8545000	 0000001724778,00	
8560000	 0000001575499,00	
8563000	 0000000301930,00	
8564000	 0000001069043,00	
8565000	 0000000204526,00	
8610000	 0000003150433,00	
8620000	 0000000074422,00	
8630000	 0000000001924,00	
8640000	 0000001679252,00	
8660000	 0000000014051,00	
