001	BANCO DE CHILE
1000000	 0000016935765,00	 0000013552065,00	 0000000078961,00	 0000003794054,00
1100000	 0000000665536,00	 0000000000000,00	 0000000000000,00	 0000000346110,00
1100100	 0000000515823,00	 0000000000000,00	 0000000000000,00	 0000000043129,00
1100200	 0000000146589,00	 0000000000000,00	 0000000000000,00	 0000000152334,00
1100300	 0000000003124,00	 0000000000000,00	 0000000000000,00	 0000000006247,00
1100400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000144400,00
1130000	 0000000375604,00	 0000000000000,00	 0000000000000,00	 0000000229270,00
1130100	 0000000183003,00	 0000000000000,00	 0000000000000,00	 0000000024359,00
1130200	 0000000192601,00	 0000000000000,00	 0000000000000,00	 0000000204911,00
1150000	 0000001236941,00	 0000000062214,00	 0000000000000,00	 0000000000047,00
1150100	 0000000977775,00	 0000000020713,00	 0000000000000,00	 0000000000000,00
1150200	 0000000200376,00	 0000000041501,00	 0000000000000,00	 0000000000000,00
1150300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1150400	 0000000058790,00	 0000000000000,00	 0000000000000,00	 0000000000047,00
1160000	 0000000094300,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1160100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1160200	 0000000094300,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1250000	 0000001241679,00	 0000000000000,00	 0000000000000,00	 0000000127302,00
1250100	 0000001232671,00	 0000000000000,00	 0000000000000,00	 0000000125205,00
1250200	 0000000009008,00	 0000000000000,00	 0000000000000,00	 0000000002097,00
1270000	 0000000964707,00	 0000000000000,00	 0000000000000,00	 0000000337069,00
1270100	 0000000064951,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270112	 0000000065005,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270113	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270116	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270117	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270118	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270190	-0000000000054,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270200	-0000000001112,00	 0000000000000,00	 0000000000000,00	 0000000337069,00
1270202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270203	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000238998,00
1270206	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000072137,00
1270207	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270208	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000025934,00
1270290	-0000000001112,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1270300	 0000000900868,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1300000	 0000010599988,00	 0000013044460,00	 0000000078961,00	 0000002233576,00
1302000	 0000007094632,00	 0000005354866,00	 0000000078961,00	 0000002189334,00
1302100	 0000005674266,00	 0000004465574,00	 0000000000154,00	 0000000888706,00
1302101	 0000005674266,00	 0000004455824,00	 0000000000154,00	 0000000806643,00
1302102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000082063,00
1302170	 0000000000000,00	 0000000005146,00	 0000000000000,00	 0000000000000,00
1302180	 0000000000000,00	 0000000004604,00	 0000000000000,00	 0000000000000,00
1302200	 0000000156919,00	 0000000004418,00	 0000000000015,00	 0000001154546,00
1302201	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000012140,00
1302202	 0000000152888,00	 0000000003165,00	 0000000000000,00	 0000000690313,00
1302241	 0000000004031,00	 0000000000004,00	 0000000000000,00	 0000000000000,00
1302242	 0000000000000,00	 0000000001249,00	 0000000000015,00	 0000000451582,00
1302281	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302282	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000511,00
1302300	 0000000237110,00	 0000000000000,00	 0000000000000,00	 0000000006808,00
1302500	 0000000420652,00	 0000000023020,00	 0000000000000,00	 0000000131849,00
1302600	 0000000000013,00	 0000000050200,00	 0000000000000,00	 0000000000000,00
1302601	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1302602	 0000000000000,00	 0000000000991,00	 0000000000000,00	 0000000000000,00
1302604	 0000000000013,00	 0000000049209,00	 0000000000000,00	 0000000000000,00
1302800	 0000000541134,00	 0000000807185,00	 0000000078542,00	 0000000000000,00
1302900	 0000000064538,00	 0000000004469,00	 0000000000250,00	 0000000007425,00
1304000	 0000000028588,00	 0000007625637,00	 0000000000000,00	 0000000000000,00
1304100	 0000000000000,00	 0000000025442,00	 0000000000000,00	 0000000000000,00
1304101	 0000000000000,00	 0000000025442,00	 0000000000000,00	 0000000000000,00
1304102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304200	 0000000000004,00	 0000000047602,00	 0000000000000,00	 0000000000000,00
1304400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304500	 0000000027854,00	 0000007543774,00	 0000000000000,00	 0000000000000,00
1304600	 0000000000000,00	 0000000000007,00	 0000000000000,00	 0000000000000,00
1304800	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1304900	 0000000000730,00	 0000000008812,00	 0000000000000,00	 0000000000000,00
1305000	 0000004036827,00	 0000000063957,00	 0000000000000,00	 0000000044242,00
1305100	 0000002644322,00	 0000000063957,00	 0000000000000,00	 0000000000000,00
1305300	 0000000299341,00	 0000000000000,00	 0000000000000,00	 0000000000636,00
1305400	 0000001092401,00	 0000000000000,00	 0000000000000,00	 0000000043606,00
1305800	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1305900	 0000000000763,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309000	-0000000560059,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309100	-0000000284069,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309200	-0000000028200,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1309300	-0000000247790,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1350000	 0000000762248,00	 0000000443783,00	 0000000000000,00	 0000000231776,00
1350100	 0000000135852,00	 0000000038285,00	 0000000000000,00	 0000000000000,00
1350200	 0000000626396,00	 0000000405498,00	 0000000000000,00	 0000000131685,00
1350300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000100091,00
1360000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1360300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400000	 0000000041535,00	 0000000000000,00	 0000000000000,00	 0000000000053,00
1400100	 0000000039315,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400101	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400103	 0000000039315,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1400200	 0000000002220,00	 0000000000000,00	 0000000000000,00	 0000000000053,00
1500000	 0000000045542,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1500100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1500200	 0000000045542,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1600000	 0000000212743,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1600100	 0000000170212,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1600200	 0000000042531,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1700000	 0000000019074,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1750000	 0000000260356,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1800000	 0000000415512,00	 0000000001608,00	 0000000000000,00	 0000000288851,00
1800100	 0000000128475,00	 0000000000000,00	 0000000000000,00	 0000000000012,00
1800200	 0000000015451,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
1800900	 0000000271586,00	 0000000001608,00	 0000000000000,00	 0000000288839,00
2000000	 0000018557537,00	 0000007420093,00	 0000000000223,00	 0000005215298,00
2100000	 0000007773943,00	 0000000307313,00	 0000000000000,00	 0000001209121,00
2100100	 0000006267769,00	 0000000000000,00	 0000000000000,00	 0000001147379,00
2100109	 0000003794911,00	 0000000000000,00	 0000000000000,00	 0000000913858,00
2100110	 0000002464638,00	 0000000000000,00	 0000000000000,00	 0000000233002,00
2100200	 0000000630673,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2100300	 0000000875501,00	 0000000307313,00	 0000000000000,00	 0000000061742,00
2130000	 0000000196469,00	 0000000000000,00	 0000000000000,00	 0000000187730,00
2160000	 0000000288439,00	 0000000000000,00	 0000000000000,00	 0000000016104,00
2160100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2160200	 0000000288439,00	 0000000000000,00	 0000000000000,00	 0000000016104,00
2200000	 0000007909438,00	 0000001727331,00	 0000000000000,00	 0000000845525,00
2200100	 0000007895174,00	 0000001517350,00	 0000000000000,00	 0000000781224,00
2200200	 0000000013643,00	 0000000208276,00	 0000000000000,00	 0000000000000,00
2200900	 0000000000621,00	 0000000001705,00	 0000000000000,00	 0000000064301,00
2250000	 0000001345208,00	 0000000000000,00	 0000000000000,00	 0000000120767,00
2250100	 0000001278267,00	 0000000000000,00	 0000000000000,00	 0000000119595,00
2250200	 0000000066941,00	 0000000000000,00	 0000000000000,00	 0000000001172,00
2300000	 0000000003000,00	 0000000000000,00	 0000000000029,00	 0000001174263,00
2301000	 0000000003000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2301001	 0000000003000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2302000	 0000000000000,00	 0000000000000,00	 0000000000029,00	 0000001174263,00
2302100	 0000000000000,00	 0000000000000,00	 0000000000029,00	 0000001032860,00
2302200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000141403,00
2303000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2303100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2303900	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
2400000	 0000000020409,00	 0000005380366,00	 0000000000000,00	 0000001562692,00
